,venue,latitude,longitude,category,center_lat,center_long,center_dist
98,Claire's,42.71052338333333,-73.816075,Accessories,42.724994718902714,-73.80584927987032,
99,Champs Sports,42.710262416090934,-73.81616234779358,Apparel,42.724994718902714,-73.80584927987032,
0,Krause's Homemade Candy Shop,42.7183340435261,-73.83272891443194,Desserts,42.72530899128218,-73.83637875601974,
1,The Good Karma Studio,42.71744852647673,-73.83782386779784,Yoga Studio,42.72530899128218,-73.83637875601974,
2,Delmonico's Italian Steakhouse,42.715128932046454,-73.82972300985674,Steakhouse,42.72530899128218,-73.83637875601974,
3,La Famigila Pizza,42.728656627856886,-73.84637079231567,Pizza,42.72530899128218,-73.83637875601974,
4,Total Tan,42.72810850790906,-73.84575389335059,Tanning Salon,42.72530899128218,-73.83637875601974,
5,Stewart's Shops,42.72421636162785,-73.84082609556486,Convenience Store,42.72530899128218,-73.83637875601974,
6,O'Toole's Restaurant & Pub,42.72980439721339,-73.8494014345823,Pub,42.72530899128218,-73.83637875601974,
7,SUBWAY,42.72780928537097,-73.84386601377167,Sandwiches,42.72530899128218,-73.83637875601974,
8,Verizon,42.71578020000001,-73.829759,Mobile Phones,42.72530899128218,-73.83637875601974,
9,Smokey Bones Bar & Fire Grill,42.71545391064886,-73.82927154629272,BBQ,42.72530899128218,-73.83637875601974,
10,Cumberland Farms,42.719552303528424,-73.83592987200245,Convenience Store,42.72530899128218,-73.83637875601974,
11,ShopRite of Colonie,42.72444924871664,-73.84376394860455,Grocery Store,42.72530899128218,-73.83637875601974,
12,Flight Trampoline Park Albany,42.72378152119081,-73.85226663094167,Gym / Fitness,42.72530899128218,-73.83637875601974,
13,Trader Joe's,42.714444302455284,-73.81237979979464,Grocery Store,42.72530899128218,-73.83637875601974,
14,Empire Wine and Liquor,42.707126288169185,-73.82532848641092,Wine Shop,42.72530899128218,-73.83637875601974,
15,BJ's Restaurant & Brewhouse,42.70847115357983,-73.82164275723012,American,42.72530899128218,-73.83637875601974,
16,Regal Colonie Center & RPX,42.710961,-73.81665699999998,Movie Theater,42.72530899128218,-73.83637875601974,
17,Barnes & Noble,42.710901,-73.81603199999998,Bookstore,42.72530899128218,-73.83637875601974,
18,Stewart's Shops,42.74298998513591,-73.83743098387788,Convenience Store,42.72530899128218,-73.83637875601974,
19,Whole Foods Market,42.70942246576168,-73.81914347894664,Grocery Store,42.72530899128218,-73.83637875601974,
20,Buca di Beppo,42.712726,-73.81730300000002,Italian,42.72530899128218,-73.83637875601974,
21,L.L.Bean,42.7096175,-73.8179157,Apparel,42.72530899128218,-73.83637875601974,
22,The Cheesecake Factory,42.71022843903844,-73.81686831092142,American,42.72530899128218,-73.83637875601974,
23,Northway Shopping Center,42.706817031370775,-73.82377676100687,Mall,42.72530899128218,-73.83637875601974,
24,Hong Kong Bakery & Bistro,42.70942767249947,-73.82184055846581,Dim Sum,42.72530899128218,-73.83637875601974,
25,Victoria's Secret PINK,42.71063429413329,-73.8160002134227,Lingerie,42.72530899128218,-73.83637875601974,
26,Charming Charlie,42.71014567001588,-73.8168096706077,Accessories,42.72530899128218,-73.83637875601974,
27,Aldi,42.7350755,-73.85194870000002,Grocery Store,42.72530899128218,-73.83637875601974,
28,Five Guys,42.71094666528214,-73.81601100859831,Burgers,42.72530899128218,-73.83637875601974,
29,SEPHORA,42.70992,-73.816549,Cosmetics,42.72530899128218,-73.83637875601974,
30,Ulta Beauty,42.70975,-73.81842850000002,Cosmetics,42.72530899128218,-73.83637875601974,
31,Bath & Body Works,42.709913529988015,-73.81690848528102,Cosmetics,42.72530899128218,-73.83637875601974,
32,Dairy Queen,42.7205412,-73.83682540000002,Ice Cream,42.72530899128218,-73.83637875601974,
33,Dunkin',42.73364495499828,-73.84896795289187,Donuts,42.72530899128218,-73.83637875601974,
34,BJ's Wholesale Club,42.704654096966784,-73.83041025939745,Warehouse Store,42.72530899128218,-73.83637875601974,
35,Colonie Center,42.71070484874196,-73.81637282113127,Mall,42.72530899128218,-73.83637875601974,
36,Walgreens,42.7317456,-73.84974820000002,Pharmacy,42.72530899128218,-73.83637875601974,
37,Taco Bell,42.71407661654849,-73.81467542074606,Fast Food,42.72530899128218,-73.83637875601974,
38,Texas Roadhouse,42.715389,-73.80928399999998,Steakhouse,42.72530899128218,-73.83637875601974,
39,The UPS Store,42.7321435,-73.8488469,Shipping Store,42.72530899128218,-73.83637875601974,
40,Hooters,42.71456397861097,-73.81367642881868,American,42.72530899128218,-73.83637875601974,
41,La Fiesta,42.71835114533606,-73.83410000920301,Mexican,42.72530899128218,-73.83637875601974,
42,AT&T,42.72745148628397,-73.84486354866397,Mobile Phones,42.72530899128218,-73.83637875601974,
43,Panera Bread,42.71358950000001,-73.8135406,Bakery,42.72530899128218,-73.83637875601974,
44,Old Brick Furniture,42.703929231801574,-73.8277504282634,Furniture / Home,42.72530899128218,-73.83637875601974,
45,Starbucks,42.7106439,-73.82047517,Coffee Shop,42.72530899128218,-73.83637875601974,
46,Shaker Shed Farm & Market,42.73916232302963,-73.82476170112436,Farmer's Market,42.72530899128218,-73.83637875601974,
47,Christmas Tree Shops,42.7093445,-73.8171777,Gift Shop,42.72530899128218,-73.83637875601974,
48,Barnsider Restaurant,42.716838264259074,-73.81370922333483,American,42.72530899128218,-73.83637875601974,
49,buybuy BABY,42.7063557,-73.82494859999998,Kids Store,42.72530899128218,-73.83637875601974,
50,Enterprise Rent-A-Car,42.718888454538934,-73.83293554948068,Rental Car,42.72530899128218,-73.83637875601974,
51,SMASHBURGER,42.714707631609,-73.81203574156501,Burgers,42.72530899128218,-73.83637875601974,
52,Rite Aid,42.7331959,-73.8499002,Pharmacy,42.72530899128218,-73.83637875601974,
53,Macy's,42.7109707,-73.8149115,Department Store,42.72530899128218,-73.83637875601974,
54,American Eagle Outfitters,42.7105908,-73.815229,Apparel,42.72530899128218,-73.83637875601974,
55,P.F. Chang's,42.7106657,-73.8168755,Chinese,42.72530899128218,-73.83637875601974,
56,Bruegger's Bagel Bakery,42.71731378378468,-73.81290078163147,Bagels,42.72530899128218,-73.83637875601974,
57,Chipotle Mexican Grill,42.71603070114417,-73.81000777254893,Mexican,42.72530899128218,-73.83637875601974,
58,Menchies,42.71083591486597,-73.8166391063348,Yogurt,42.72530899128218,-73.83637875601974,
59,Hannaford Supermarket,42.71758060000001,-73.8124734,Supermarket,42.72530899128218,-73.83637875601974,
60,Sunglass Hut at Macy's,42.71138300000001,-73.81465959999998,Accessories,42.72530899128218,-73.83637875601974,
61,Shapes and Colours Day Spa,42.713758723515255,-73.81357016900155,Salon / Barbershop,42.72530899128218,-73.83637875601974,
62,FedEx Office Print & Ship Center,42.7174034,-73.8092045,Shipping Store,42.72530899128218,-73.83637875601974,
63,Dunkin',42.72018757059916,-73.83650786271937,Donuts,42.72530899128218,-73.83637875601974,
64,I Love New York Pizza,42.731046165109184,-73.84784073706086,Pizza,42.72530899128218,-73.83637875601974,
65,Bruegger's Bagels,42.727779653142335,-73.84547782209012,Bagels,42.72530899128218,-73.83637875601974,
66,The Vitamin Shoppe,42.717224,-73.809727,Supplement Shop,42.72530899128218,-73.83637875601974,
67,H&M,42.7098625,-73.8168688,Apparel,42.72530899128218,-73.83637875601974,
68,GameStop,42.7103516845397,-73.81632773031554,Video Games,42.72530899128218,-73.83637875601974,
69,Boscov's,42.7102342,-73.8158928,Department Store,42.72530899128218,-73.83637875601974,
70,Victoria's Secret,42.710064,-73.817035,Lingerie,42.72530899128218,-73.83637875601974,
71,GameStop,42.70633239287209,-73.82158968590659,Video Games,42.72530899128218,-73.83637875601974,
72,Auntie Anne's,42.710542801149074,-73.8161195526147,Snacks,42.72530899128218,-73.83637875601974,
73,J.Crew Factory,42.710112629887476,-73.81636619567865,Apparel,42.72530899128218,-73.83637875601974,
74,SUBWAY,42.72107085,-73.81909865,Sandwiches,42.72530899128218,-73.83637875601974,
75,Lane Bryant,42.71358950000001,-73.8135406,Women's Store,42.72530899128218,-73.83637875601974,
76,Namu,42.72833941488101,-73.84586840002521,Korean,42.72530899128218,-73.83637875601974,
77,Petco,42.70636490121287,-73.82132905219508,Pet Store,42.72530899128218,-73.83637875601974,
78,BJ's Liquor Store,42.70468277500568,-73.83038764780416,Liquor Store,42.72530899128218,-73.83637875601974,
79,GNC,42.710651707231534,-73.81652216632915,Supplement Shop,42.72530899128218,-73.83637875601974,
80,Redbox,42.735068,-73.85282099999998,Video Store,42.72530899128218,-73.83637875601974,
81,SUBWAY,42.72776996870585,-73.84398354503688,Sandwiches,42.72530899128218,-73.83637875601974,
82,Dollar Tree,42.73330101131247,-73.85471120170173,Discount Store,42.72530899128218,-73.83637875601974,
83,Torrid,42.710202,-73.816684,Women's Store,42.72530899128218,-73.83637875601974,
84,Domino's Pizza,42.713966897629206,-73.82807170552252,Pizza,42.72530899128218,-73.83637875601974,
85,OfficeMax,42.73040220000001,-73.8492672,Office Supplies,42.72530899128218,-73.83637875601974,
86,99 Restaurant,42.716213,-73.80932299999998,American,42.72530899128218,-73.83637875601974,
87,Paesan's Pizza,42.73417411022566,-73.85249285917824,Pizza,42.72530899128218,-73.83637875601974,
88,Eddie Bauer Outlet,42.70720081288504,-73.82521462876434,Apparel,42.72530899128218,-73.83637875601974,
89,Aéropostale,42.71071420265172,-73.81561955157056,Apparel,42.72530899128218,-73.83637875601974,
90,The Children's Place,42.71031337254549,-73.8164072854177,Kids Store,42.72530899128218,-73.83637875601974,
91,AT&T Store,42.710312,-73.81661700000002,Mobile Phones,42.72530899128218,-73.83637875601974,
92,CVS pharmacy,42.71626641871831,-73.81160836724075,Pharmacy,42.72530899128218,-73.83637875601974,
93,Coffee Beanery,42.710427603040884,-73.81629252662806,Coffee Shop,42.72530899128218,-73.83637875601974,
94,Nordstrom Rack,42.70960039999999,-73.8175135,Discount Store,42.72530899128218,-73.83637875601974,
95,Glennpeter Jewelers Diamond Centre,42.7144311,-73.82984880000002,Jewelry,42.72530899128218,-73.83637875601974,
96,Kohl's,42.73027,-73.84728,Department Store,42.72530899128218,-73.83637875601974,
97,Supercuts,42.71465,-73.8128,Salon / Barbershop,42.72530899128218,-73.83637875601974,
98,Lids,42.71057842436212,-73.81604541011146,Accessories,42.72530899128218,-73.83637875601974,
99,T-Mobile,42.7107199,-73.8202276,Mobile Phones,42.72530899128218,-73.83637875601974,
0,O'Toole's Restaurant & Pub,42.72980439721339,-73.8494014345823,Pub,42.725615127796885,-73.8669087153498,
1,Flight Trampoline Park Albany,42.72378152119081,-73.85226663094167,Gym / Fitness,42.725615127796885,-73.8669087153498,
2,La Famigila Pizza,42.728656627856886,-73.84637079231567,Pizza,42.725615127796885,-73.8669087153498,
3,Total Tan,42.72810850790906,-73.84575389335059,Tanning Salon,42.725615127796885,-73.8669087153498,
4,Farmer Boy Diner & Restaurant,42.74244305819608,-73.8606222051189,American,42.725615127796885,-73.8669087153498,
5,Aldi,42.7350755,-73.85194870000002,Grocery Store,42.725615127796885,-73.8669087153498,
6,Spitzie's Harley-Davidson,42.740016,-73.859759,Motorcycle Shop,42.725615127796885,-73.8669087153498,
7,SUBWAY,42.72780928537097,-73.84386601377167,Sandwiches,42.725615127796885,-73.8669087153498,
8,Dunkin',42.73364495499828,-73.84896795289187,Donuts,42.725615127796885,-73.8669087153498,
9,ShopRite of Colonie,42.72444924871664,-73.84376394860455,Grocery Store,42.725615127796885,-73.8669087153498,
10,Walgreens,42.7317456,-73.84974820000002,Pharmacy,42.725615127796885,-73.8669087153498,
11,Stewart's Shops,42.72421636162785,-73.84082609556486,Convenience Store,42.725615127796885,-73.8669087153498,
12,The UPS Store,42.7321435,-73.8488469,Shipping Store,42.725615127796885,-73.8669087153498,
13,Albany Pine Bush,42.70683181630278,-73.87754515553775,Trail,42.725615127796885,-73.8669087153498,
14,Rite Aid,42.7331959,-73.8499002,Pharmacy,42.725615127796885,-73.8669087153498,
15,Dollar Tree,42.73330101131247,-73.85471120170173,Discount Store,42.725615127796885,-73.8669087153498,
16,Treviso by Mallozzi’s,42.70636658689956,-73.85913037983977,Italian,42.725615127796885,-73.8669087153498,
17,AT&T,42.72745148628397,-73.84486354866397,Mobile Phones,42.725615127796885,-73.8669087153498,
18,Redbox,42.735068,-73.85282099999998,Video Store,42.725615127796885,-73.8669087153498,
19,I Love New York Pizza,42.731046165109184,-73.84784073706086,Pizza,42.725615127796885,-73.8669087153498,
20,Paesan's Pizza,42.73417411022566,-73.85249285917824,Pizza,42.725615127796885,-73.8669087153498,
21,Bruegger's Bagels,42.727779653142335,-73.84547782209012,Bagels,42.725615127796885,-73.8669087153498,
22,OfficeMax,42.73040220000001,-73.8492672,Office Supplies,42.725615127796885,-73.8669087153498,
